tool_id,tool_name,tutorial_title,url_before,status_reason,url_after
a711cbaa-c23f-465d-8926-d10d8121b365,Persado #14,Persado Overview,https://www.youtube.com/watch?v=XqC6g9Z3y5Q,api_not_available,https://www.youtube.com/watch?v=XqC6g9Z3y5Q
0ff8fa3b-ed2e-44db-9eaa-c88f21427d99,Otter.ai #17,Otter Tutorial,https://www.youtube.com/watch?v=1pQ2fkgWJis,api_not_available,https://www.youtube.com/watch?v=1pQ2fkgWJis
02a52646-210c-4d35-9ba5-117ac5b67dc8,Seventh Sense #13,Seventh Sense Tutorial,https://www.youtube.com/watch?v=E9v7bJ6cJ3E,api_not_available,https://www.youtube.com/watch?v=E9v7bJ6cJ3E
36d3334f-88d4-4d2d-a9b6-3a151fb56229,Mem #16,Recall Feature,https://www.youtube.com/watch?v=7A4l3vGg6H0,api_not_available,https://www.youtube.com/watch?v=7A4l3vGg6H0
28079482-67f1-4cd0-bfc0-4a30cbb09ff7,Fathom #18,Fathom Tutorial,https://www.youtube.com/watch?v=J2m4kM0z7V4,api_not_available,https://www.youtube.com/watch?v=J2m4kM0z7V4
869331a2-ae14-45f6-b90a-c8f04ba3d828,Notion AI #15,Summaries,https://www.youtube.com/watch?v=p2y7n3QmM9o,api_not_available,https://www.youtube.com/watch?v=p2y7n3QmM9o
a711cbaa-c23f-465d-8926-d10d8121b365,Persado #14,Message Optimization,https://www.youtube.com/watch?v=2Xw4H3S7bO0,api_not_available,https://www.youtube.com/watch?v=2Xw4H3S7bO0
0ff8fa3b-ed2e-44db-9eaa-c88f21427d99,Otter.ai #17,Meeting Notes,https://www.youtube.com/watch?v=8l6fHG8oG0I,api_not_available,https://www.youtube.com/watch?v=8l6fHG8oG0I
02a52646-210c-4d35-9ba5-117ac5b67dc8,Seventh Sense #13,Send Time AI,https://www.youtube.com/watch?v=VbKqZpLh8iE,api_not_available,https://www.youtube.com/watch?v=VbKqZpLh8iE
36d3334f-88d4-4d2d-a9b6-3a151fb56229,Mem #16,Productivity Tips,https://www.youtube.com/watch?v=5nS2elwS6R0,api_not_available,https://www.youtube.com/watch?v=5nS2elwS6R0
28079482-67f1-4cd0-bfc0-4a30cbb09ff7,Fathom #18,CRM Sync,https://www.youtube.com/watch?v=H_Ze0Y2p2mE,api_not_available,https://www.youtube.com/watch?v=H_Ze0Y2p2mE
869331a2-ae14-45f6-b90a-c8f04ba3d828,Notion AI #15,Workflows,https://www.youtube.com/watch?v=arw8e7s7xH4,api_not_available,https://www.youtube.com/watch?v=arw8e7s7xH4
a711cbaa-c23f-465d-8926-d10d8121b365,Persado #14,Case Studies,https://www.youtube.com/watch?v=6m3oXHj9Gm0,api_not_available,https://www.youtube.com/watch?v=6m3oXHj9Gm0
0ff8fa3b-ed2e-44db-9eaa-c88f21427d99,Otter.ai #17,Teams,https://www.youtube.com/watch?v=n3dE8kzYQ64,api_not_available,https://www.youtube.com/watch?v=n3dE8kzYQ64
02a52646-210c-4d35-9ba5-117ac5b67dc8,Seventh Sense #13,HubSpot Use,https://www.youtube.com/watch?v=0b9i-8Z1s8s,api_not_available,https://www.youtube.com/watch?v=0b9i-8Z1s8s
28079482-67f1-4cd0-bfc0-4a30cbb09ff7,Fathom #18,Highlights,https://www.youtube.com/watch?v=9-7XlLhQ8Nw,api_not_available,https://www.youtube.com/watch?v=9-7XlLhQ8Nw
9d4a18cf-60bf-4dff-a822-7e7c51563e42,Jasper #19,Jasper Tutorial,https://www.youtube.com/watch?v=K8K5zS8O9iE,api_not_available,https://www.youtube.com/watch?v=K8K5zS8O9iE
6bdf7dc5-dff0-4179-864b-83540dde35fa,Lavender #21,Lavender Tutorial,https://www.youtube.com/watch?v=4pO4UQ_5-2w,api_not_available,https://www.youtube.com/watch?v=4pO4UQ_5-2w
9d4a18cf-60bf-4dff-a822-7e7c51563e42,Jasper #19,Brand Voice,https://www.youtube.com/watch?v=1h7E4b6yK9w,api_not_available,https://www.youtube.com/watch?v=1h7E4b6yK9w
c0f89c64-fd4a-46ae-b236-e9ba64554fcf,Persado #23,Persado Overview,https://www.youtube.com/watch?v=XqC6g9Z3y5Q,api_not_available,https://www.youtube.com/watch?v=XqC6g9Z3y5Q
00f7bd0d-16f9-4e62-a27d-ff57ca1b8369,Seventh Sense #22,Seventh Sense Tutorial,https://www.youtube.com/watch?v=E9v7bJ6cJ3E,api_not_available,https://www.youtube.com/watch?v=E9v7bJ6cJ3E
6bdf7dc5-dff0-4179-864b-83540dde35fa,Lavender #21,Write Better Emails,https://www.youtube.com/watch?v=8YbIu1iu1RM,api_not_available,https://www.youtube.com/watch?v=8YbIu1iu1RM
c0f89c64-fd4a-46ae-b236-e9ba64554fcf,Persado #23,Message Optimization,https://www.youtube.com/watch?v=2Xw4H3S7bO0,api_not_available,https://www.youtube.com/watch?v=2Xw4H3S7bO0
9d4a18cf-60bf-4dff-a822-7e7c51563e42,Jasper #19,Campaigns,https://www.youtube.com/watch?v=2o6p1fHk0i4,api_not_available,https://www.youtube.com/watch?v=2o6p1fHk0i4
00f7bd0d-16f9-4e62-a27d-ff57ca1b8369,Seventh Sense #22,Send Time AI,https://www.youtube.com/watch?v=VbKqZpLh8iE,api_not_available,https://www.youtube.com/watch?v=VbKqZpLh8iE
b702dc9c-5bd1-4b5f-9878-67ad10a704da,Notion AI #24,Notion AI Tutorial,https://www.youtube.com/watch?v=6Lx4A5y1o-k,api_not_available,https://www.youtube.com/watch?v=6Lx4A5y1o-k
6bdf7dc5-dff0-4179-864b-83540dde35fa,Lavender #21,Personalization,https://www.youtube.com/watch?v=z4P1W8c7S8E,api_not_available,https://www.youtube.com/watch?v=z4P1W8c7S8E
c0f89c64-fd4a-46ae-b236-e9ba64554fcf,Persado #23,Case Studies,https://www.youtube.com/watch?v=6m3oXHj9Gm0,api_not_available,https://www.youtube.com/watch?v=6m3oXHj9Gm0
00f7bd0d-16f9-4e62-a27d-ff57ca1b8369,Seventh Sense #22,HubSpot Use,https://www.youtube.com/watch?v=0b9i-8Z1s8s,api_not_available,https://www.youtube.com/watch?v=0b9i-8Z1s8s
b702dc9c-5bd1-4b5f-9878-67ad10a704da,Notion AI #24,Summaries,https://www.youtube.com/watch?v=p2y7n3QmM9o,api_not_available,https://www.youtube.com/watch?v=p2y7n3QmM9o
b702dc9c-5bd1-4b5f-9878-67ad10a704da,Notion AI #24,Workflows,https://www.youtube.com/watch?v=arw8e7s7xH4,api_not_available,https://www.youtube.com/watch?v=arw8e7s7xH4
fc3dc725-0b3a-43cd-816b-bfaf4a01fa47,Copy.ai #20,Copy.ai Tutorial,https://www.youtube.com/watch?v=YwQIPmWjzFQ,api_not_available,https://www.youtube.com/watch?v=YwQIPmWjzFQ
fc3dc725-0b3a-43cd-816b-bfaf4a01fa47,Copy.ai #20,Automations,https://www.youtube.com/watch?v=7yVq2m3aBso,api_not_available,https://www.youtube.com/watch?v=7yVq2m3aBso
fc3dc725-0b3a-43cd-816b-bfaf4a01fa47,Copy.ai #20,Email Writing,https://www.youtube.com/watch?v=F5M0b8T2cEM,api_not_available,https://www.youtube.com/watch?v=F5M0b8T2cEM
030d8222-559a-4b6f-ad93-ffe7793c32b0,Mem #25,Mem Tutorial,https://www.youtube.com/watch?v=0-7sJzBv1qg,api_not_available,https://www.youtube.com/watch?v=0-7sJzBv1qg
d8ea0914-d4cd-463a-8880-a8113a526e99,Otter.ai #26,Otter Tutorial,https://www.youtube.com/watch?v=1pQ2fkgWJis,api_not_available,https://www.youtube.com/watch?v=1pQ2fkgWJis
030d8222-559a-4b6f-ad93-ffe7793c32b0,Mem #25,Recall Feature,https://www.youtube.com/watch?v=7A4l3vGg6H0,api_not_available,https://www.youtube.com/watch?v=7A4l3vGg6H0
78c3b04b-ffb2-4726-a91f-209be33b9195,Fathom #27,Fathom Tutorial,https://www.youtube.com/watch?v=J2m4kM0z7V4,api_not_available,https://www.youtube.com/watch?v=J2m4kM0z7V4
d8ea0914-d4cd-463a-8880-a8113a526e99,Otter.ai #26,Meeting Notes,https://www.youtube.com/watch?v=8l6fHG8oG0I,api_not_available,https://www.youtube.com/watch?v=8l6fHG8oG0I
f67af58e-26d3-4bba-b775-cde49ae954c5,Jasper #28,Jasper Tutorial,https://www.youtube.com/watch?v=K8K5zS8O9iE,api_not_available,https://www.youtube.com/watch?v=K8K5zS8O9iE
030d8222-559a-4b6f-ad93-ffe7793c32b0,Mem #25,Productivity Tips,https://www.youtube.com/watch?v=5nS2elwS6R0,api_not_available,https://www.youtube.com/watch?v=5nS2elwS6R0
78c3b04b-ffb2-4726-a91f-209be33b9195,Fathom #27,CRM Sync,https://www.youtube.com/watch?v=H_Ze0Y2p2mE,api_not_available,https://www.youtube.com/watch?v=H_Ze0Y2p2mE
d8ea0914-d4cd-463a-8880-a8113a526e99,Otter.ai #26,Teams,https://www.youtube.com/watch?v=n3dE8kzYQ64,api_not_available,https://www.youtube.com/watch?v=n3dE8kzYQ64
f67af58e-26d3-4bba-b775-cde49ae954c5,Jasper #28,Brand Voice,https://www.youtube.com/watch?v=1h7E4b6yK9w,api_not_available,https://www.youtube.com/watch?v=1h7E4b6yK9w
648f60cf-d369-4998-bb29-d6220edecd29,Copy.ai #29,Copy.ai Tutorial,https://www.youtube.com/watch?v=YwQIPmWjzFQ,api_not_available,https://www.youtube.com/watch?v=YwQIPmWjzFQ
78c3b04b-ffb2-4726-a91f-209be33b9195,Fathom #27,Highlights,https://www.youtube.com/watch?v=9-7XlLhQ8Nw,api_not_available,https://www.youtube.com/watch?v=9-7XlLhQ8Nw
f67af58e-26d3-4bba-b775-cde49ae954c5,Jasper #28,Campaigns,https://www.youtube.com/watch?v=2o6p1fHk0i4,api_not_available,https://www.youtube.com/watch?v=2o6p1fHk0i4
648f60cf-d369-4998-bb29-d6220edecd29,Copy.ai #29,Automations,https://www.youtube.com/watch?v=7yVq2m3aBso,api_not_available,https://www.youtube.com/watch?v=7yVq2m3aBso
648f60cf-d369-4998-bb29-d6220edecd29,Copy.ai #29,Email Writing,https://www.youtube.com/watch?v=F5M0b8T2cEM,api_not_available,https://www.youtube.com/watch?v=F5M0b8T2cEM
194c52fc-69d9-499d-8384-cc26c33494f0,Lavender #30,Lavender Tutorial,https://www.youtube.com/watch?v=4pO4UQ_5-2w,api_not_available,https://www.youtube.com/watch?v=4pO4UQ_5-2w
194c52fc-69d9-499d-8384-cc26c33494f0,Lavender #30,Write Better Emails,https://www.youtube.com/watch?v=8YbIu1iu1RM,api_not_available,https://www.youtube.com/watch?v=8YbIu1iu1RM
194c52fc-69d9-499d-8384-cc26c33494f0,Lavender #30,Personalization,https://www.youtube.com/watch?v=z4P1W8c7S8E,api_not_available,https://www.youtube.com/watch?v=z4P1W8c7S8E
18389100-bfbe-418b-9a0c-d6f9698c381f,Zapier Central,Zapier AI Tutorial,https://www.youtube.com/watch?v=3jL1t0y2sC8,api_not_available,https://www.youtube.com/watch?v=3jL1t0y2sC8
76918d32-49a8-4d85-b250-3ab418b38293,Tability AI,Tability Tutorial,https://www.youtube.com/watch?v=JdA9S5nJcQw,api_not_available,https://www.youtube.com/watch?v=JdA9S5nJcQw
18389100-bfbe-418b-9a0c-d6f9698c381f,Zapier Central,Build Agents,https://www.youtube.com/watch?v=f3c3D0s9pDg,api_not_available,https://www.youtube.com/watch?v=f3c3D0s9pDg
e9557c31-933d-4f97-a376-5153b64009ed,Khanmigo,Khanmigo Demo,https://www.youtube.com/watch?v=h1j4lY2DqTY,api_not_available,https://www.youtube.com/watch?v=h1j4lY2DqTY
76918d32-49a8-4d85-b250-3ab418b38293,Tability AI,AI Updates,https://www.youtube.com/watch?v=XG5r2mO0d8s,api_not_available,https://www.youtube.com/watch?v=XG5r2mO0d8s
18389100-bfbe-418b-9a0c-d6f9698c381f,Zapier Central,Automation Tips,https://www.youtube.com/watch?v=3zG9G9v1eQ8,api_not_available,https://www.youtube.com/watch?v=3zG9G9v1eQ8
570145a7-d21a-4b95-b859-42585f9560b6,Quizlet Q-Chat,Quizlet Q-Chat,https://www.youtube.com/watch?v=7R8tS8U3f5c,api_not_available,https://www.youtube.com/watch?v=7R8tS8U3f5c
61c4bc60-fd01-4404-96ef-2660f6e9384f,Zapier Central #5,Zapier AI Tutorial,https://www.youtube.com/watch?v=3jL1t0y2sC8,api_not_available,https://www.youtube.com/watch?v=3jL1t0y2sC8
76918d32-49a8-4d85-b250-3ab418b38293,Tability AI,OKR Coach,https://www.youtube.com/watch?v=T5dIyk8L0eE,api_not_available,https://www.youtube.com/watch?v=T5dIyk8L0eE
e9557c31-933d-4f97-a376-5153b64009ed,Khanmigo,Classroom Use,https://www.youtube.com/watch?v=J9gU1d7b3jQ,api_not_available,https://www.youtube.com/watch?v=J9gU1d7b3jQ
570145a7-d21a-4b95-b859-42585f9560b6,Quizlet Q-Chat,Study with AI,https://www.youtube.com/watch?v=T8s0eW7YxvM,api_not_available,https://www.youtube.com/watch?v=T8s0eW7YxvM
e9557c31-933d-4f97-a376-5153b64009ed,Khanmigo,Math Tutor,https://www.youtube.com/watch?v=_U2ZtK7Zy6A,api_not_available,https://www.youtube.com/watch?v=_U2ZtK7Zy6A
61c4bc60-fd01-4404-96ef-2660f6e9384f,Zapier Central #5,Build Agents,https://www.youtube.com/watch?v=f3c3D0s9pDg,api_not_available,https://www.youtube.com/watch?v=f3c3D0s9pDg
570145a7-d21a-4b95-b859-42585f9560b6,Quizlet Q-Chat,Tips,https://www.youtube.com/watch?v=1m-5xK8gqgk,api_not_available,https://www.youtube.com/watch?v=1m-5xK8gqgk
61c4bc60-fd01-4404-96ef-2660f6e9384f,Zapier Central #5,Automation Tips,https://www.youtube.com/watch?v=3zG9G9v1eQ8,api_not_available,https://www.youtube.com/watch?v=3zG9G9v1eQ8
12a2d1c0-357f-49cb-a4a0-da0640edba4f,Tability AI #6,Tability Tutorial,https://www.youtube.com/watch?v=JdA9S5nJcQw,api_not_available,https://www.youtube.com/watch?v=JdA9S5nJcQw
12a2d1c0-357f-49cb-a4a0-da0640edba4f,Tability AI #6,AI Updates,https://www.youtube.com/watch?v=XG5r2mO0d8s,api_not_available,https://www.youtube.com/watch?v=XG5r2mO0d8s
12a2d1c0-357f-49cb-a4a0-da0640edba4f,Tability AI #6,OKR Coach,https://www.youtube.com/watch?v=T5dIyk8L0eE,api_not_available,https://www.youtube.com/watch?v=T5dIyk8L0eE
a99ea0b1-1a1e-4359-ba02-ef76e5a0f47f,Khanmigo #7,Khanmigo Demo,https://www.youtube.com/watch?v=h1j4lY2DqTY,api_not_available,https://www.youtube.com/watch?v=h1j4lY2DqTY
a99ea0b1-1a1e-4359-ba02-ef76e5a0f47f,Khanmigo #7,Classroom Use,https://www.youtube.com/watch?v=J9gU1d7b3jQ,api_not_available,https://www.youtube.com/watch?v=J9gU1d7b3jQ
f9f24123-f1ba-4685-afbc-414e0761f629,Quizlet Q-Chat #8,Quizlet Q-Chat,https://www.youtube.com/watch?v=7R8tS8U3f5c,api_not_available,https://www.youtube.com/watch?v=7R8tS8U3f5c
42c0808f-9483-470f-9442-a57ce74993d5,Zapier Central #9,Zapier AI Tutorial,https://www.youtube.com/watch?v=3jL1t0y2sC8,api_not_available,https://www.youtube.com/watch?v=3jL1t0y2sC8
a99ea0b1-1a1e-4359-ba02-ef76e5a0f47f,Khanmigo #7,Math Tutor,https://www.youtube.com/watch?v=_U2ZtK7Zy6A,api_not_available,https://www.youtube.com/watch?v=_U2ZtK7Zy6A
f9f24123-f1ba-4685-afbc-414e0761f629,Quizlet Q-Chat #8,Study with AI,https://www.youtube.com/watch?v=T8s0eW7YxvM,api_not_available,https://www.youtube.com/watch?v=T8s0eW7YxvM
42c0808f-9483-470f-9442-a57ce74993d5,Zapier Central #9,Build Agents,https://www.youtube.com/watch?v=f3c3D0s9pDg,api_not_available,https://www.youtube.com/watch?v=f3c3D0s9pDg
f9f24123-f1ba-4685-afbc-414e0761f629,Quizlet Q-Chat #8,Tips,https://www.youtube.com/watch?v=1m-5xK8gqgk,api_not_available,https://www.youtube.com/watch?v=1m-5xK8gqgk
efd9d0f7-5171-4d89-9435-8b7294de7adf,Khanmigo #11,Khanmigo Demo,https://www.youtube.com/watch?v=h1j4lY2DqTY,api_not_available,https://www.youtube.com/watch?v=h1j4lY2DqTY
42c0808f-9483-470f-9442-a57ce74993d5,Zapier Central #9,Automation Tips,https://www.youtube.com/watch?v=3zG9G9v1eQ8,api_not_available,https://www.youtube.com/watch?v=3zG9G9v1eQ8
efd9d0f7-5171-4d89-9435-8b7294de7adf,Khanmigo #11,Classroom Use,https://www.youtube.com/watch?v=J9gU1d7b3jQ,api_not_available,https://www.youtube.com/watch?v=J9gU1d7b3jQ
efd9d0f7-5171-4d89-9435-8b7294de7adf,Khanmigo #11,Math Tutor,https://www.youtube.com/watch?v=_U2ZtK7Zy6A,api_not_available,https://www.youtube.com/watch?v=_U2ZtK7Zy6A
1f5b949c-aec5-4c99-b69c-ee4f0587b45d,Quizlet Q-Chat #12,Quizlet Q-Chat,https://www.youtube.com/watch?v=7R8tS8U3f5c,api_not_available,https://www.youtube.com/watch?v=7R8tS8U3f5c
1f5b949c-aec5-4c99-b69c-ee4f0587b45d,Quizlet Q-Chat #12,Study with AI,https://www.youtube.com/watch?v=T8s0eW7YxvM,api_not_available,https://www.youtube.com/watch?v=T8s0eW7YxvM
1f5b949c-aec5-4c99-b69c-ee4f0587b45d,Quizlet Q-Chat #12,Tips,https://www.youtube.com/watch?v=1m-5xK8gqgk,api_not_available,https://www.youtube.com/watch?v=1m-5xK8gqgk
7fab7989-9b42-4a32-b7f2-f46f8af95054,Zapier Central #13,Zapier AI Tutorial,https://www.youtube.com/watch?v=3jL1t0y2sC8,api_not_available,https://www.youtube.com/watch?v=3jL1t0y2sC8
7fab7989-9b42-4a32-b7f2-f46f8af95054,Zapier Central #13,Build Agents,https://www.youtube.com/watch?v=f3c3D0s9pDg,api_not_available,https://www.youtube.com/watch?v=f3c3D0s9pDg
e6944a20-0756-4133-8e18-41d5ddbfe95d,Khanmigo #15,Khanmigo Demo,https://www.youtube.com/watch?v=h1j4lY2DqTY,api_not_available,https://www.youtube.com/watch?v=h1j4lY2DqTY
7fab7989-9b42-4a32-b7f2-f46f8af95054,Zapier Central #13,Automation Tips,https://www.youtube.com/watch?v=3zG9G9v1eQ8,api_not_available,https://www.youtube.com/watch?v=3zG9G9v1eQ8
e6944a20-0756-4133-8e18-41d5ddbfe95d,Khanmigo #15,Classroom Use,https://www.youtube.com/watch?v=J9gU1d7b3jQ,api_not_available,https://www.youtube.com/watch?v=J9gU1d7b3jQ
175ee025-79bb-4f1f-8ffa-41f3f2c2e188,Quizlet Q-Chat #16,Quizlet Q-Chat,https://www.youtube.com/watch?v=7R8tS8U3f5c,api_not_available,https://www.youtube.com/watch?v=7R8tS8U3f5c
e6944a20-0756-4133-8e18-41d5ddbfe95d,Khanmigo #15,Math Tutor,https://www.youtube.com/watch?v=_U2ZtK7Zy6A,api_not_available,https://www.youtube.com/watch?v=_U2ZtK7Zy6A
c294ff0b-49d9-4574-92e6-026df61927dd,Tability AI #14,Tability Tutorial,https://www.youtube.com/watch?v=JdA9S5nJcQw,api_not_available,https://www.youtube.com/watch?v=JdA9S5nJcQw
175ee025-79bb-4f1f-8ffa-41f3f2c2e188,Quizlet Q-Chat #16,Study with AI,https://www.youtube.com/watch?v=T8s0eW7YxvM,api_not_available,https://www.youtube.com/watch?v=T8s0eW7YxvM
c294ff0b-49d9-4574-92e6-026df61927dd,Tability AI #14,AI Updates,https://www.youtube.com/watch?v=XG5r2mO0d8s,api_not_available,https://www.youtube.com/watch?v=XG5r2mO0d8s
175ee025-79bb-4f1f-8ffa-41f3f2c2e188,Quizlet Q-Chat #16,Tips,https://www.youtube.com/watch?v=1m-5xK8gqgk,api_not_available,https://www.youtube.com/watch?v=1m-5xK8gqgk
